x,y,z
219.2936099392401,27.41008281301643,99
206.98370555017144,28.961105585248845,99
204.84319296572116,29.803796664323247,99
204.70975301963912,30.706953913378467,99
204.56625869600455,31.648788335722134,99
205.41543893617177,32.687879201010865,99
205.26927337243202,33.593532251815496,99
205.11248788563307,34.53791124787405,99
205.97416999984708,35.435029178400505,99
204.8033449234717,36.3261601075241,99
205.65723205445798,37.23040294838101,99
205.4800384328099,38.19625381697749,99
206.29569094808772,39.269426991631505,99
206.1204893492806,40.17889832254105,99
205.93345802648014,41.12676580106852,99
205.75006828289318,42.034621463560114,99
205.5667974429248,42.92192666993781,99
206.39136391864807,43.85892041307191,99
207.21193500907398,44.80194180831113,99
207.01232371449447,45.715400362737164,99
206.8131606247608,46.60811723720338,99
206.59646023933558,47.5594640064061,99
206.38469306473553,48.47018123109207,99
207.14625425332179,49.59263401774665,99
207.94066871444946,50.56360642386555,99
207.70080504516858,51.540038645589604,99
207.47659700931325,52.43530960559896,99
207.24331668552426,53.34986119179224,99
206.99558342732723,54.30311631555242,99
207.72021045981535,55.47354474458986,99
207.47893984803184,56.36922493290806,99
207.22830923257476,57.283748590751024,99
207.98675072081403,58.28817654205668,99
207.71628140230982,59.24480095667841,99
208.4133963417685,60.43886353406157,99
208.15069670572805,61.33748821821792,99
207.87814736579932,62.254926293129714,99
208.61299318962153,63.28205964147279,99
208.31953330605404,64.24151339397164,99
208.99474212795414,65.43850367230255,99
208.70421314516227,66.35926020879583,99
208.39658973529816,67.31910120239145,99
209.1265791345909,68.30866635693958,99
208.8033288253647,69.29047460832278,99
208.50255831615482,70.1903353433965,99
208.1909606673823,71.10923917742669,99
208.8063062246065,72.39424342332664,99
208.48498543327003,73.3144654818487,99
209.16585295839255,74.3884799964894,99
208.84296152847293,75.29022127751239,99
208.50886786513908,76.21057683548895,99
209.09354587638035,77.51702440652659,99
208.75715720065108,78.41842460482523,99
209.4126110158096,79.51325894177155,99
209.05988638856473,80.43608582719826,99
208.71090390922214,81.33731363522801,99
209.25647304271422,82.68451178862828,99
