#RPLIDAR SCAN DATA
#COUNT=799
#Angule	Distance	Quality
56.1676 162.0 188
56.7169 160.0 188
57.1399 160.0 188
57.6068 159.0 188
58.0298 159.0 188
58.4528 159.0 188
58.9362 158.0 188
59.4196 157.0 188
59.8425 157.0 188
60.3094 156.0 188
60.7928 155.0 188
61.2158 155.0 188
61.6992 154.0 188
62.1222 154.0 188
62.5891 153.0 188
63.0121 153.0 188
63.4955 152.0 188
63.9185 152.0 188
64.4019 151.0 188
64.8248 151.0 188
65.2917 150.0 188
65.7147 150.0 188
66.2640 149.0 188
66.6870 149.0 188
67.1045 149.0 188
67.5769 148.0 188
67.9999 148.0 188
68.4174 148.0 188
68.9062 147.0 188
69.3237 147.0 188
69.7467 147.0 188
70.2301 146.0 188
70.6531 146.0 188
71.0760 146.0 188
71.4990 146.0 188
71.9165 146.0 188
72.3395 146.0 188
72.7625 146.0 188
73.1854 146.0 188
73.6688 145.0 188
74.0918 145.0 188
74.5148 145.0 188
74.9323 145.0 188
75.3552 145.0 188
75.7782 145.0 188
76.2012 145.0 188
76.6241 145.0 188
77.0416 145.0 188
77.4646 145.0 188
77.8876 145.0 188
78.3105 145.0 188
78.7939 144.0 188
79.2169 144.0 188
79.6399 144.0 188
80.0574 144.0 188
80.4968 144.0 188
80.8594 145.0 188
81.2769 145.0 188
81.6559 146.0 188
82.0734 146.0 188
82.5623 145.0 188
82.9797 145.0 188
83.4027 145.0 188
83.7762 146.0 188
84.1992 146.0 188
84.6222 146.0 188
85.0452 146.0 188
85.4791 146.0 188
85.9021 146.0 188
86.2646 147.0 188
86.6986 147.0 188
87.1710 146.0 188
87.6050 146.0 188
88.0280 146.0 188
88.3905 147.0 188
88.7640 148.0 188
89.1870 148.0 188
89.6704 147.0 188
90.0934 147.0 188
90.4669 148.0 188
90.8899 148.0 188
91.3074 148.0 188
91.7303 148.0 188
92.1533 148.0 188
92.5928 148.0 188
93.0103 148.0 188
93.4332 148.0 188
93.8562 148.0 188
94.2792 148.0 188
94.7021 148.0 188
95.1361 148.0 188
95.4987 149.0 188
95.9216 149.0 188
96.3556 149.0 188
96.7786 149.0 188
97.2015 149.0 188
97.6245 149.0 188
98.0420 149.0 188
98.4814 149.0 188
98.9044 149.0 188
99.2175 150.0 188
99.6405 150.0 188
100.0580 150.0 188
100.4810 150.0 188
100.9204 150.0 188
101.3434 150.0 188
101.7609 150.0 188
102.1234 151.0 188
102.5574 151.0 188
102.9803 151.0 188
103.4033 151.0 188
103.8263 151.0 188
104.2493 151.0 188
104.6228 152.0 188
105.0458 152.0 188
105.4193 153.0 188
105.8423 153.0 188
106.1993 154.0 188
106.6388 154.0 188
107.0618 154.0 188
107.4188 155.0 188
107.8583 155.0 188
108.2812 155.0 188
108.6383 156.0 188
109.0778 156.0 188
109.4348 157.0 188
109.8578 157.0 188
110.2917 157.0 188
110.6543 158.0 188
111.0773 158.0 188
111.4948 158.0 188
111.9342 158.0 188
112.2968 159.0 188
112.6703 160.0 188
113.0273 161.0 188
113.4668 161.0 188
113.8239 162.0 188
114.2468 162.0 188
114.6204 163.0 188
114.9994 164.0 188
115.4169 165.0 188
115.8398 165.0 188
116.2134 166.0 188
116.5759 167.0 188
116.9495 168.0 188
117.3120 169.0 188
117.6855 170.0 188
118.0426 171.0 188
118.4216 172.0 188
118.8391 173.0 188
119.2181 174.0 188
119.5752 175.0 188
119.9487 176.0 188
120.3717 176.0 188
120.7452 177.0 188
121.1682 178.0 188
121.5308 179.0 188
121.9647 179.0 188
122.3273 180.0 188
122.7448 180.0 188
123.1238 181.0 188
123.5468 182.0 188
123.9203 183.0 188
124.2773 184.0 188
124.6509 185.0 188
125.0739 186.0 188
125.4968 186.0 188
125.8704 187.0 188
126.2329 188.0 188
126.6559 189.0 188
127.0294 190.0 188
127.4030 191.0 188
127.8259 192.0 188
128.1830 193.0 188
128.5620 194.0 188
128.9795 195.0 188
129.3585 196.0 188
129.7156 197.0 188
130.1385 198.0 188
130.5121 199.0 188
130.9351 199.0 188
131.3086 200.0 188
131.7316 201.0 188
132.1051 202.0 188
132.5281 203.0 188
132.8906 204.0 188
133.2642 205.0 188
133.6871 206.0 188
134.0607 207.0 188
134.4836 208.0 188
134.8407 210.0 188
135.2142 211.0 188
135.5768 212.0 188
136.0107 213.0 188
136.3733 214.0 188
136.7963 215.0 188
137.1698 217.0 188
137.5433 218.0 188
137.9663 219.0 188
138.3234 221.0 188
138.7024 222.0 188
139.0594 224.0 188
139.4989 225.0 188
139.8560 227.0 188
140.6525 228.0 188
140.9656 232.0 188
141.3391 235.0 188
141.7017 237.0 188
142.0752 239.0 188
142.4982 241.0 188
142.8552 243.0 188
143.2343 245.0 188
143.6078 246.0 188
144.0308 248.0 188
144.3878 250.0 188
144.7614 252.0 188
145.1404 255.0 188
145.9204 258.0 188
146.2335 262.0 188
147.0300 266.0 188
147.4036 270.0 188
147.7606 273.0 188
148.4967 278.0 188
148.8098 283.0 188
149.1833 286.0 188
149.6063 289.0 188
149.9799 291.0 188
150.3424 296.0 188
150.6555 300.0 188
151.9354 303.0 188
152.9791 318.0 188
153.5120 311.0 188
153.9514 309.0 188
154.3744 308.0 188
154.8578 307.0 188
155.2808 306.0 188
155.6982 305.0 188
156.1212 304.0 188
156.5442 304.0 188
157.0276 303.0 188
157.4506 302.0 188
157.8735 301.0 188
158.2965 300.0 188
158.7799 299.0 188
159.2029 299.0 188
159.6204 298.0 188
160.0433 297.0 188
160.4663 297.0 188
160.9058 297.0 188
165.3113 287.0 188
165.7343 288.0 188
166.1517 288.0 188
166.5747 288.0 188
166.9977 288.0 188
167.4207 287.0 188
167.8436 286.0 188
168.2611 286.0 188
168.7006 286.0 188
169.1235 286.0 188
169.5905 285.0 188
170.0134 285.0 188
170.4529 284.0 188
170.8704 284.0 188
171.2933 284.0 188
171.7163 284.0 188
172.1393 283.0 188
172.6227 281.0 188
173.0896 278.0 188
173.6389 273.0 188
174.1058 268.0 188
175.4352 265.0 188
178.9014 312.0 188
179.4342 305.0 188
179.9176 301.0 188
180.3900 297.0 188
180.8734 293.0 188
181.3568 290.0 188
181.8237 286.0 188
182.3071 284.0 188
182.7301 283.0 188
183.1531 283.0 188
183.5760 283.0 188
184.0155 283.0 188
184.4330 284.0 188
184.8560 284.0 188
185.2789 284.0 188
185.7019 284.0 188
186.1249 284.0 188
186.5424 285.0 188
186.9653 285.0 188
187.3389 286.0 188
187.7618 286.0 188
188.1848 287.0 188
188.6078 287.0 188
189.0417 288.0 188
189.4647 288.0 188
189.8877 289.0 188
190.2448 290.0 188
190.6677 290.0 188
191.1072 290.0 188
191.5302 291.0 188
191.9531 291.0 188
192.3706 291.0 188
192.7936 292.0 188
194.0131 293.0 188
196.1224 296.0 188
196.4960 298.0 188
196.9189 299.0 188
197.3419 299.0 188
197.7155 300.0 188
198.1384 301.0 188
198.5614 302.0 188
198.9844 303.0 188
199.4019 303.0 188
199.7809 304.0 188
200.1984 306.0 188
200.6213 307.0 188
200.9839 308.0 188
201.4178 309.0 188
201.8408 310.0 188
202.2638 311.0 188
202.6208 313.0 188
203.0438 314.0 188
203.4174 316.0 188
203.8403 318.0 188
204.2633 318.0 188
204.6863 319.0 188
205.0598 320.0 188
205.4828 321.0 188
205.9058 322.0 188
206.2793 324.0 188
206.7023 325.0 188
207.1198 326.0 188
207.5427 327.0 188
207.9053 329.0 188
208.3228 329.0 188
208.8116 327.0 188
209.2291 327.0 188
209.6521 326.0 188
210.1355 321.0 188
210.6683 315.0 188
211.1517 311.0 188
211.6406 306.0 188
212.1075 302.0 188
212.5909 299.0 188
213.0743 294.0 188
213.5468 290.0 188
214.0302 287.0 188
214.5135 285.0 188
214.9805 280.0 188
215.5298 276.0 188
215.9967 273.0 188
216.4801 270.0 188
216.9031 268.0 188
217.3865 265.0 188
217.9193 260.0 188
218.4027 257.0 188
218.8696 254.0 188
219.3585 251.0 188
219.8859 248.0 188
220.3748 245.0 188
220.8582 243.0 188
221.3251 241.0 188
221.7480 240.0 188
222.2314 238.0 188
222.7148 236.0 188
223.1982 234.0 188
223.6212 233.0 188
224.0442 232.0 188
224.5111 230.0 188
225.0604 227.0 188
225.5273 225.0 188
226.0107 223.0 188
226.4337 223.0 188
226.8567 222.0 188
227.4060 219.0 188
227.8729 217.0 188
228.2959 216.0 188
228.7793 215.0 188
229.2627 213.0 188
229.6857 212.0 188
230.2185 210.0 188
230.6360 209.0 188
231.1249 207.0 188
231.5424 207.0 188
232.0312 205.0 188
232.4982 204.0 188
232.9816 203.0 188
233.4650 201.0 188
234.3109 200.0 188
235.8875 182.0 188
236.3708 180.0 188
236.8433 179.0 188
237.3267 178.0 188
237.7496 177.0 188
238.2330 176.0 188
238.7604 174.0 188
239.2493 173.0 188
239.6667 172.0 188
240.1556 171.0 188
240.6226 170.0 188
241.0455 170.0 188
241.5289 169.0 188
242.0123 168.0 188
242.4957 167.0 188
242.9681 166.0 188
243.4515 165.0 188
243.8745 165.0 188
244.3085 164.0 188
244.7809 163.0 188
245.2643 162.0 188
245.7477 161.0 188
246.1707 161.0 188
246.6541 160.0 188
247.1210 159.0 188
247.5604 159.0 188
247.9834 159.0 188
248.4668 158.0 188
248.8898 158.0 188
249.3567 157.0 188
249.7961 157.0 188
250.2136 157.0 188
250.6366 157.0 188
251.1200 156.0 188
251.5430 156.0 188
251.9659 156.0 188
252.4493 155.0 188
252.8723 155.0 188
253.2953 155.0 188
253.7183 155.0 188
254.1357 155.0 188
254.6246 154.0 188
255.0421 154.0 188
255.4651 154.0 188
255.9045 154.0 188
256.3715 153.0 188
256.8109 153.0 188
257.2339 153.0 188
257.6514 153.0 188
258.0743 153.0 188
258.4973 153.0 188
258.9203 153.0 188
259.4037 152.0 188
259.7772 153.0 188
260.2002 153.0 188
260.6836 152.0 188
261.1066 152.0 188
261.5295 152.0 188
261.9525 152.0 188
262.3700 152.0 188
262.7930 152.0 188
263.2159 152.0 188
263.6554 152.0 188
264.0729 152.0 188
264.5618 151.0 188
264.9792 151.0 188
265.4022 151.0 188
265.8252 151.0 188
266.2482 151.0 188
266.6217 152.0 188
267.1051 151.0 188
267.5281 151.0 188
267.9510 151.0 188
268.3081 152.0 188
268.7476 152.0 188
269.1705 152.0 188
269.5276 153.0 188
269.9506 153.0 188
270.3900 153.0 188
270.8075 153.0 188
271.2305 153.0 188
271.5930 154.0 188
272.0270 154.0 188
272.4500 154.0 188
272.8729 154.0 188
273.2959 154.0 188
273.7134 154.0 188
274.1364 154.0 188
274.5154 155.0 188
274.9329 155.0 188
275.3558 155.0 188
275.7788 155.0 188
276.2183 155.0 188
276.6357 155.0 188
277.0587 155.0 188
277.4817 155.0 188
277.8552 156.0 188
278.2782 156.0 188
278.7012 156.0 188
279.1241 156.0 188
279.5416 156.0 188
279.9646 156.0 188
280.3436 157.0 188
280.7611 157.0 188
281.1841 157.0 188
281.6071 157.0 188
282.0300 157.0 188
282.4036 158.0 188
282.8265 158.0 188
283.2495 158.0 188
283.6670 158.0 188
284.1064 158.0 188
284.5294 158.0 188
284.8865 159.0 188
285.3094 159.0 188
285.7489 159.0 188
286.1719 159.0 188
286.5289 160.0 188
286.9519 160.0 188
287.3749 160.0 188
287.8088 160.0 188
288.1714 161.0 188
288.5889 161.0 188
288.9679 162.0 188
289.3854 162.0 188
289.7479 163.0 188
290.1874 163.0 188
290.5444 164.0 188
290.9674 164.0 188
291.3904 165.0 188
291.8243 165.0 188
292.1869 166.0 188
292.5604 167.0 188
292.9834 167.0 188
293.3405 168.0 188
293.7634 168.0 188
294.1370 169.0 188
294.4995 170.0 188
294.9335 170.0 188
295.3564 170.0 188
295.6696 172.0 188
296.0925 172.0 188
296.5155 173.0 188
296.8726 174.0 188
297.2461 175.0 188
297.6196 176.0 188
298.0426 176.0 188
298.4052 177.0 188
298.8281 177.0 188
299.2456 178.0 188
299.6246 179.0 188
299.9982 180.0 188
300.3552 181.0 188
300.7782 182.0 188
301.1517 183.0 188
301.5143 184.0 188
301.9373 184.0 188
302.3108 186.0 188
302.6843 187.0 188
303.1073 187.0 188
303.4644 189.0 188
303.8434 190.0 188
304.2004 191.0 188
304.6234 191.0 188
304.9969 193.0 188
305.3705 194.0 188
305.7935 195.0 188
306.1560 196.0 188
306.5295 197.0 188
306.9525 198.0 188
307.3096 199.0 188
307.6831 201.0 188
308.0621 202.0 188
308.4796 203.0 188
308.8422 204.0 188
309.2157 206.0 188
309.5728 207.0 188
309.9518 209.0 188
310.3088 211.0 188
310.7483 211.0 188
311.1053 212.0 188
311.5283 213.0 188
311.9019 214.0 188
312.3248 215.0 188
312.6874 216.0 188
313.0609 218.0 188
313.4344 220.0 188
313.8574 221.0 188
314.2145 222.0 188
314.5935 224.0 188
315.0110 225.0 188
315.3735 227.0 188
315.7471 228.0 188
316.1206 230.0 188
316.4832 232.0 188
316.9061 233.0 188
317.2797 235.0 188
317.6367 237.0 188
318.0762 238.0 188
318.4332 240.0 188
318.8123 242.0 188
319.2297 243.0 188
319.5923 245.0 188
319.9658 246.0 188
320.3888 248.0 188
320.7623 249.0 188
321.1249 251.0 188
321.5424 252.0 188
321.9214 254.0 188
322.3389 256.0 188
322.7014 257.0 188
323.0750 259.0 188
323.4979 260.0 188
323.8550 263.0 188
324.2340 265.0 188
324.6515 266.0 188
325.0305 268.0 188
325.4480 270.0 188
325.8105 271.0 188
326.1841 274.0 188
326.5466 277.0 188
326.9641 279.0 188
327.3431 281.0 188
327.7002 283.0 188
328.1232 285.0 188
328.4967 287.0 188
328.8593 290.0 188
329.2932 292.0 188
329.6558 294.0 188
330.0293 297.0 188
330.3864 301.0 188
330.8093 303.0 188
331.1829 307.0 188
331.5454 310.0 188
331.9189 313.0 188
332.3419 314.0 188
332.6990 318.0 188
333.4955 322.0 188
334.7150 326.0 188
336.7145 334.0 188
337.1979 332.0 188
337.6208 330.0 188
338.0438 328.0 188
338.5272 326.0 188
338.9502 325.0 188
339.4171 323.0 188
339.8401 321.0 188
340.2631 321.0 188
340.7465 319.0 188
341.1694 316.0 188
341.6528 315.0 188
342.0758 314.0 188
342.4988 312.0 188
342.9822 311.0 188
343.4052 309.0 188
343.8281 308.0 188
344.2456 308.0 188
344.6686 308.0 188
345.1520 307.0 188
345.5750 307.0 188
345.9979 306.0 188
346.4209 305.0 188
346.8384 305.0 188
347.2614 304.0 188
347.6843 304.0 188
348.1677 303.0 188
348.5907 303.0 188
349.0137 302.0 188
349.4366 302.0 188
349.8541 301.0 188
350.2771 301.0 188
350.7166 301.0 188
351.1395 301.0 188
351.5625 300.0 188
351.9800 300.0 188
352.4030 300.0 188
352.8259 300.0 188
353.2489 300.0 188
353.7323 299.0 188
354.1553 299.0 188
354.5728 299.0 188
354.9957 299.0 188
355.4187 298.0 188
355.8417 298.0 188
