#RPLIDAR SCAN DATA
#COUNT=3145
#Angule	Distance	Quality
66.6376 149.0 188
66.7310 149.0 188
66.8243 149.0 188
66.9177 149.0 188
67.0111 149.0 188
67.0935 149.0 188
67.1869 149.0 188
67.3407 148.0 188
67.4341 148.0 188
67.5275 148.0 188
67.6208 148.0 188
67.7142 148.0 188
67.8076 148.0 188
67.9010 148.0 188
67.9999 148.0 188
68.0933 148.0 188
68.1866 148.0 188
68.2800 148.0 188
68.4174 147.0 188
68.5107 147.0 188
68.5602 148.0 188
68.7030 147.0 188
68.7964 147.0 188
68.8898 147.0 188
68.9832 147.0 188
69.0765 147.0 188
69.1699 147.0 188
69.2633 147.0 188
69.3567 147.0 188
69.4501 147.0 188
69.5435 147.0 188
69.6368 147.0 188
69.7302 147.0 188
69.8236 147.0 188
69.9170 147.0 188
70.0104 147.0 188
70.1532 146.0 188
70.2466 146.0 188
70.3400 146.0 188
70.4333 146.0 188
70.5267 146.0 188
70.6201 146.0 188
70.7135 146.0 188
70.8124 146.0 188
70.9058 146.0 188
70.9827 146.0 188
71.0760 146.0 188
71.1694 146.0 188
71.2628 146.0 188
71.3562 146.0 188
71.3892 147.0 188
71.5430 146.0 188
71.6364 146.0 188
71.7188 146.0 188
71.8121 146.0 188
71.9055 146.0 188
71.9989 146.0 188
72.0923 146.0 188
72.1857 146.0 188
72.2791 146.0 188
72.3724 146.0 188
72.4658 146.0 188
72.5427 146.0 188
72.6361 146.0 188
72.7295 146.0 188
72.8888 145.0 188
72.9822 145.0 188
73.0591 145.0 188
73.1525 145.0 188
73.2458 145.0 188
73.3392 145.0 188
73.4326 145.0 188
73.5260 145.0 188
73.6249 145.0 188
73.7183 145.0 188
73.8116 145.0 188
73.8885 145.0 188
73.9325 146.0 188
74.0753 145.0 188
74.3555 145.0 188
74.4489 145.0 188
74.5422 145.0 188
74.6356 145.0 188
74.7180 145.0 188
74.8114 145.0 188
74.9048 145.0 188
74.9982 145.0 188
75.0916 145.0 188
75.1849 145.0 188
75.2783 145.0 188
75.3717 145.0 188
75.4651 145.0 188
75.5420 145.0 188
75.6354 145.0 188
75.7343 145.0 188
75.8276 145.0 188
75.9210 145.0 188
76.0144 145.0 188
76.1078 145.0 188
76.2012 145.0 188
76.2781 145.0 188
76.3715 145.0 188
76.4648 145.0 188
76.5582 145.0 188
76.6516 145.0 188
76.7450 145.0 188
76.8384 145.0 188
76.9373 145.0 188
77.0306 145.0 188
77.1075 145.0 188
77.2009 145.0 188
77.2943 145.0 188
77.3877 145.0 188
77.4811 145.0 188
77.5745 145.0 188
77.6678 145.0 188
77.7612 145.0 188
77.8546 145.0 188
77.9370 145.0 188
78.0304 145.0 188
78.1238 145.0 188
78.2172 145.0 188
78.3105 145.0 188
78.4039 145.0 188
78.4973 145.0 188
78.5907 145.0 188
78.7335 144.0 188
78.8269 144.0 188
78.9203 144.0 188
79.0137 144.0 188
79.1071 144.0 188
79.2004 144.0 188
79.2334 145.0 188
79.3707 144.0 188
79.4641 144.0 188
79.5575 144.0 188
79.6509 144.0 188
79.9365 144.0 188
80.0299 144.0 188
80.1233 144.0 188
80.2002 144.0 188
80.2936 144.0 188
80.3870 144.0 188
80.4803 144.0 188
80.5737 144.0 188
80.6671 144.0 188
80.7605 144.0 188
80.8594 144.0 188
80.9528 144.0 188
81.0297 144.0 188
81.2604 145.0 188
81.4801 146.0 188
81.5735 146.0 188
81.7163 145.0 188
81.8097 145.0 188
81.9031 145.0 188
81.9965 145.0 188
82.0898 145.0 188
82.1832 145.0 188
82.2656 145.0 188
82.3590 145.0 188
82.4524 145.0 188
82.5458 145.0 188
82.6392 145.0 188
82.7325 145.0 188
82.8259 145.0 188
82.9193 145.0 188
83.0127 145.0 188
83.1390 146.0 188
83.3698 145.0 188
83.4686 145.0 188
83.5620 145.0 188
83.6554 145.0 188
83.7488 145.0 188
83.8422 145.0 188
83.9355 145.0 188
84.0125 145.0 188
84.1058 145.0 188
84.1553 146.0 188
84.2487 146.0 188
84.3256 146.0 188
84.4189 146.0 188
84.5123 146.0 188
84.6057 146.0 188
84.6991 146.0 188
84.7925 146.0 188
84.8859 146.0 188
84.9792 146.0 188
85.0781 146.0 188
85.1550 146.0 188
85.2484 146.0 188
85.3418 146.0 188
85.4352 146.0 188
85.5286 146.0 188
85.6219 146.0 188
85.7153 146.0 188
85.8087 146.0 188
85.9021 146.0 188
85.9955 146.0 188
86.0779 146.0 188
86.1713 146.0 188
86.2646 146.0 188
86.3580 146.0 188
86.4514 146.0 188
86.5448 146.0 188
86.7316 146.0 188
86.9019 146.0 188
86.9513 147.0 188
87.0886 146.0 188
87.1875 146.0 188
87.2809 146.0 188
87.3083 147.0 188
87.4677 146.0 188
87.5610 146.0 188
87.6544 146.0 188
87.8412 146.0 188
88.0280 146.0 188
88.1213 146.0 188
88.2147 146.0 188
88.2477 147.0 188
88.3411 147.0 188
88.4344 147.0 188
88.5278 147.0 188
88.6212 147.0 188
88.7146 147.0 188
88.8409 148.0 188
89.0277 148.0 188
89.0607 149.0 188
89.2145 148.0 188
89.3079 148.0 188
89.4012 148.0 188
89.4946 148.0 188
89.5935 148.0 188
89.6869 148.0 188
89.8242 147.0 188
89.9176 147.0 188
90.0110 147.0 188
90.2966 147.0 188
90.3900 147.0 188
90.4834 147.0 188
90.5768 147.0 188
90.6702 147.0 188
90.7635 147.0 188
90.8569 147.0 188
90.8899 148.0 188
90.9833 148.0 188
91.0767 148.0 188
91.3568 148.0 188
91.4502 148.0 188
91.5436 148.0 188
