angle,distance,x,y,z
356.5118,299.0,298.4460576890156,-18.192049084277997,195
356.9348,299.0,298.5722303393052,-15.988222859745777,195
357.3743,298.0,297.6871362801864,-13.651699282570176,195
357.7917,298.0,297.778688803575,-11.48270414247673,195
358.2147,298.0,297.8553467235512,-9.283987731202364,195
358.6377,298.0,297.91577014426593,-7.08476529949377,195
359.0607,299.0,298.9598213957595,-4.9015498585229045,195
359.4836,299.0,298.9878558966332,-2.6948147123836805,195
359.9011,298.0,297.99955605059426,-0.5143866723682062,195
0.3241,298.0,297.99523242089583,1.6856614180445129,195
0.7471,299.0,298.9745816563331,3.898656617426242,195
1.17,299.0,298.93766204374236,6.105260995345336,195
1.593,299.0,298.88444213669624,8.312054417283948,195
2.0105,299.0,298.8159399565842,10.489710570986546,195
2.4335,299.0,298.73035439753824,12.695485871804905,195
2.8564,299.0,298.6285126531947,14.90004800464549,195
3.23,300.0,299.5234197742653,16.903283903705557,195
3.653,300.0,299.3904656029495,19.114107513799468,195
4.0759,300.0,299.24123047801834,21.323367041851558,195
4.4989,300.0,299.07565195677176,23.531986882367516,195
4.9219,300.0,298.893772423963,25.739324120345483,195
5.3394,301.0,299.693943912141,28.00964088285495,195
5.7623,301.0,299.4790432080658,30.22089805385464,195
6.1853,301.0,299.2477706201432,32.43103111025224,195
6.6083,302.0,299.9935437445065,34.754477576463174,195
7.0312,302.0,299.7288517093831,36.96776234741109,195
7.4487,303.0,300.44308332152417,39.28044913510661,195
7.8717,303.0,300.1449007339202,41.497452493197386,195
8.2452,304.0,300.85767498519664,43.596552644696445,195
8.6682,305.0,301.5161943931722,45.967211343073714,195
9.0912,305.0,301.1686163641354,48.19195490237193,195
9.5142,306.0,301.7908679136435,50.57936381499636,195
9.9371,307.0,302.3943223292916,52.97805038889703,195
10.2942,309.0,304.0260680596488,55.219108469711514,195
10.7336,310.0,304.5761615697437,57.73527347680414,195
11.1511,311.0,305.1284974188974,60.14648836703536,195
11.5137,312.0,305.7216257846762,62.275898448552496,195
11.9366,312.0,305.25364402816973,64.53071212626939,195
12.3541,313.0,305.7521690897274,66.9672389824067,195
12.7771,315.0,307.1999148774361,69.66500053323779,195
13.2001,315.0,306.6772288621306,71.93105933770457,195
13.5736,316.0,307.1738808214557,74.16338005435094,195
13.9966,316.0,306.6179854385929,76.42912406654168,195
14.4196,317.0,307.01387598346963,78.93972354655628,195
14.8425,318.0,307.38949813567615,81.45978416308962,195
15.2655,319.0,307.7444460233823,83.99021336894886,195
15.6226,320.0,308.1780537448573,86.1759084085095,195
16.0455,320.0,307.5336007668359,88.44820178717265,195
16.4685,321.0,307.8312111104562,90.99970036362622,195
16.9025,322.0,308.0898894363782,93.61954938515916,195
17.3254,323.0,308.34512673937144,96.18878737192273,195
17.6825,324.0,308.6923926912471,98.412431605732,195
18.1055,325.0,308.90791894694945,100.99949312677222,195
18.5284,326.0,309.1022005000996,103.59454447989137,195
18.9514,327.0,309.2747662165992,106.19848860350095,195
19.325,328.0,309.51938042433386,108.54378444543241,195
19.7479,329.0,309.65098357327975,111.16325099645309,195
20.1709,330.0,309.7605309121035,113.79109582498867,195
20.5884,331.0,309.85927817675116,116.39685445828319,195
20.9509,333.0,310.9844340911033,119.07007076942641,195
21.3739,334.0,311.0281252607658,121.72717567073255,195
21.7969,335.0,311.0494826825714,124.39139569481767,195
22.2144,336.0,311.0605995242802,127.0326864377644,195
22.5934,337.0,311.13675929867173,129.471684213655,195
23.0109,338.0,311.10551027040117,132.12630880862943,195
24.3402,334.0,304.31218443441384,137.65934187244727,195
26.0925,329.0,295.47001631392925,144.7013111877235,195
26.5594,326.0,291.59764251640013,145.76287208640514,195
27.0428,323.0,287.6854876100521,146.85387369275125,195
27.4658,321.0,284.81890040411827,148.05132208997316,195
27.9327,318.0,280.9525001104814,148.9620511461558,195
28.4216,315.0,277.03279934174054,149.92607541344816,195
28.8391,312.0,273.30504735380623,150.49369119977672,195
29.328,311.0,271.13913339781783,152.3304642554481,195
29.7455,308.0,267.4172376458421,152.81368070257074,195
30.2783,303.0,261.66673121871185,152.7727782470241,195
30.7013,300.0,257.9522062572569,153.16872816281267,195
31.1847,297.0,254.084260676028,153.78617778173776,195
31.7175,292.0,248.38996747899523,153.51359567081897,195
32.6239,286.0,240.87708910231112,154.18893587283517,195
33.7939,269.0,223.55075277794447,149.61972106782696,195
34.2773,265.0,218.9751956169231,149.24765895829074,195
34.8102,260.0,213.4723748683657,148.42353306689597,195
35.343,255.0,208.00443916515286,147.50984132453743,195
35.8264,252.0,204.32013934606644,147.5034937132134,195
36.3593,248.0,199.71815193334155,147.0260513933864,195
36.8427,244.0,195.26947239709412,146.3073243202831,195
37.37,241.0,191.53054042173196,146.27731227281726,195
37.8424,238.0,187.94889341277067,146.0110046021017,195
38.3258,235.0,184.35684378915624,145.73110219888085,195
38.8092,232.0,180.78306309545712,145.40111449993762,195
39.342,229.0,177.10303745931193,145.1740821313693,195
39.8749,225.0,172.67536866024582,144.25053572880827,195
40.3583,222.0,169.16617758835642,143.75953658851526,195
40.8252,220.0,166.4756704712566,143.82576661066537,195
41.3745,217.0,162.83795402796397,143.43221649262304,195
41.8414,215.0,160.17375111009764,143.42025468991642,195
42.3248,212.0,156.74002018467044,142.74650984353033,195
42.8577,210.0,153.93950414029604,142.83777184288394,195
43.3411,208.0,151.27436732859124,142.7587678194739,195
43.808,206.0,148.66269740684913,142.60225243564568,195
44.2969,204.0,146.00902619416377,142.46881858790013,195
44.7803,202.0,143.38221971234816,142.2868197352092,195
45.2472,200.0,140.8098859639964,142.0301940250957,195
45.78,198.0,138.08823125856176,141.90010707494895,195
46.2634,196.0,135.5034425486855,141.6150311847407,195
46.7963,193.0,132.1266765935639,140.68241301719192,195
47.2797,191.0,129.57822169798055,140.32278667981547,195
47.7466,190.0,127.75803901896049,140.63386315546398,195
48.2959,187.0,124.40806709543072,139.61243799024072,195
48.7628,185.0,121.94789966422773,139.11761127723352,195
49.2462,184.0,120.11703901366664,139.383990969513,195
49.7791,182.0,117.5239988769614,138.9680167807254,195
50.2625,180.0,115.06882526944845,138.41663719043726,195
50.7294,179.0,113.30408428870271,138.575555144111,195
51.2787,176.0,110.0937626152727,137.31483325996498,195
51.7456,175.0,108.35199471165349,137.42214247349594,195
52.2949,173.0,105.80636161584931,136.87225373177768,195
52.7179,172.0,104.18725483563455,136.85399493553172,195
53.2452,170.0,101.72659310607584,136.20462640832318,195
53.7341,169.0,99.96914796278688,136.26140119488875,195
54.2615,167.0,97.54248900881679,135.55243575076346,195
54.6844,167.0,96.53932891399843,136.2686976999297,195
55.2173,165.0,94.12682437461183,135.51804652204436,195
55.7007,163.0,91.85310086074446,134.65514421018568,195
56.1676,162.0,90.1960008227068,134.56850090415023,195
56.7169,160.0,87.80420221464018,133.75508242100776,195
57.1399,160.0,86.81433895355019,134.39966723194703,195
57.6068,159.0,85.18052691166952,134.2582505287863,195
58.0298,159.0,84.18702042487472,134.8834518834009,195
58.4528,159.0,83.1889253546083,135.50130146365905,195
58.9362,158.0,81.52677208633666,135.34173574024578,195
59.4196,157.0,79.87326949160244,135.16382955776982,195
59.8425,157.0,78.87345897164724,135.74968681307476,195
60.3094,156.0,77.2693199076206,135.51919495412372,195
60.7928,155.0,75.63524923602873,135.29341843934543,195
61.2158,155.0,74.63436057126088,135.84812189397033,195
61.6992,154.0,73.0114774287282,135.5924930210899,195
62.1222,154.0,72.00845229719462,136.1278178689523,195
62.5891,153.0,70.43640731215054,135.8223564990566,195
63.0121,153.0,69.43175534974911,136.33866417510694,195
63.4955,152.0,67.8327511565199,136.02469581122998,195
63.9185,152.0,66.82667634427563,136.52177602411064,195
64.4019,151.0,65.24043224246428,136.17887501670893,195
64.8248,151.0,64.233528332894,136.65670066962434,195
65.2917,150.0,62.69980170384801,136.26714521959482,195
65.7147,150.0,61.69207685104343,136.72632392412572,195
66.264,149.0,59.97593073275952,136.3960693449017,195
66.687,149.0,58.967328306758816,136.8351350800039,195
67.1045,149.0,57.96868828192592,137.26117870276687,195
67.5769,148.0,56.45357814452033,136.8100636454809,195
67.9999,148.0,55.442015325153854,137.2231137115224,195
68.4174,148.0,54.44064181305494,137.6234591884053,195
68.9062,147.0,52.90469005652546,137.14989526070727,195
69.3237,147.0,51.90391742575113,137.5317539910722,195
69.7467,147.0,50.88715058944486,137.91119571988042,195
70.2301,146.0,49.383563754436935,137.39455458973424,195
70.6531,146.0,48.3678785023011,137.75539310381512,195
71.076,146.0,47.349798021350054,138.10864066863215,195
71.499,146.0,46.328896328130476,138.4544450894132,195
71.9165,146.0,45.31879242926751,138.78835344780543,195
72.3395,146.0,44.29292798666751,139.11914508926472,195
72.7625,146.0,43.264649373851675,139.44235409142257,195
73.1854,146.0,42.23425656037485,139.75788912541728,195
73.6688,145.0,40.77245172959649,139.1495856262523,195
74.0918,145.0,39.74404432531921,139.44680326442432,195
74.5148,145.0,38.713470686104934,139.73642040440313,195
74.9323,145.0,37.69422761292731,140.01480351971657,195
75.3552,145.0,36.65976132522581,140.2892080652588,195
75.7782,145.0,35.62305253845544,140.55603198668652,195
76.2012,145.0,34.58440212993315,140.8151949518058,195
76.6241,145.0,33.544112918685364,141.06662428972518,195
77.0416,145.0,32.515314305982784,141.3073046080179,195
77.4646,145.0,31.471202188438355,141.54350367577607,195
77.8876,145.0,30.425374744262076,141.7719879654342,195
78.3105,145.0,29.378136799951807,141.99269374923244,195
78.7939,144.0,27.984785413298212,141.25456376829618,195
79.2169,144.0,26.94118613169738,141.45731684793557,195
79.6399,144.0,25.89611843037148,141.65235984705717,195
80.0574,144.0,24.863254787898313,141.83729608728464,195
80.4968,144.0,23.774787386322036,142.02379900824786,195
80.8594,145.0,23.034368318638595,143.1587156835423,195
81.2769,145.0,21.990604309907102,143.32275926064602,195
81.6559,146.0,21.18719682439062,144.4545004169982,195
82.0734,146.0,20.134039879449663,144.60504983620984,195
82.5623,145.0,18.769971236466755,143.7799992341849,195
82.9797,145.0,17.722044517824774,143.91292206785405,195
83.4027,145.0,16.659099122596214,144.0398362135403,195
83.7762,146.0,15.828196547099251,145.13947841323667,195
84.1992,146.0,14.75624749593501,145.2523774670787,195
84.6222,146.0,13.683494160772815,145.3573595919797,195
85.0452,146.0,12.609995011650014,145.4544190659265,195
85.4791,146.0,11.508120016294818,145.5457425474567,195
85.9021,146.0,10.43328938090516,145.6267368057607,195
86.2646,147.0,9.576881629693798,146.68770684093073,195
86.6986,147.0,8.46549789212221,146.7560402349371,195
87.171,146.0,7.205874490823532,145.82206750976513,195
87.605,146.0,6.1011156935970305,145.8724661726583,195
88.028,146.0,5.024020317068174,145.91353336772326,195
88.3905,147.0,4.128844855967435,146.94200434237771,195
88.764,148.0,3.1924482728591634,147.9655644872317,195
89.187,148.0,2.0999794982673343,147.98510089230894,195
89.6704,147.0,0.845628302536533,146.99756771040106,195
90.0934,147.0,-0.2396301095101719,146.99980468494036,195
90.4669,148.0,-1.2060301091851509,147.99508603793484,195
90.8899,148.0,-2.2985969630646954,147.98214909914435,195
91.3074,148.0,-3.3768352666983565,147.96147128080872,195
91.7303,148.0,-4.468836603306595,147.93251670749385,195
92.1533,148.0,-5.560852609061479,147.89549323174217,195
92.5928,148.0,-6.695143107238024,147.84848683288445,195
93.0103,148.0,-7.772290735448267,147.79577631557564,195
93.4332,148.0,-8.862949359317023,147.7343837048579,195
93.8562,148.0,-9.953382863600922,147.6649253193546,195
94.2792,148.0,-11.043273862307784,147.58741850985155,195
94.7021,148.0,-12.132305511975545,147.501888675922,195
95.1361,148.0,-13.249233601477442,147.40575907668426,195
95.4987,149.0,-14.277651983161478,148.31435754453352,195
95.9216,149.0,-15.3719610165996,148.20493518943337,195
96.3556,149.0,-16.494121502324973,148.0842461434252,195
96.7786,149.0,-17.586929960366323,147.9584397544431,195
97.2015,149.0,-18.678521846500495,147.8246015439575,195
97.6245,149.0,-19.76935390269428,147.68267551161858,195
98.042,149.0,-20.844946218693266,147.53470173874274,195
98.4814,149.0,-21.975762347071015,147.370505425153,195
98.9044,149.0,-23.06315210143882,147.20424931076514,195
99.2175,150.0,-24.027402576661654,148.063107914899,195
99.6405,150.0,-25.119849678620746,147.88168633107853,195
100.058,150.0,-26.196750077541424,147.6947198967344,195
100.481,150.0,-27.286418370486327,147.49729276332766,195
100.9204,150.0,-28.416758192234244,147.2836985339657,195
101.3434,150.0,-29.50333154738976,147.06989300194923,195
101.7609,150.0,-30.574200290179423,146.8510070670814,195
102.1234,151.0,-31.71269972496249,147.63232937319103,195
102.5574,151.0,-32.83005413320054,147.38788127119244,195
102.9803,151.0,-33.91701955275609,147.14155016397632,195
103.4033,151.0,-35.0023935777087,146.88714186010694,195
103.8263,151.0,-36.085859809704324,146.62472752504732,195
104.2493,151.0,-37.16735919480303,146.35432146159707,195
104.6228,152.0,-38.37307240103724,147.07653556738666,195
105.0458,152.0,-39.457845006525154,146.78923144236788,195
105.4193,153.0,-40.67977105207607,147.4929022941466,195
105.8423,153.0,-41.767554695174496,147.1885572141585,195
106.1993,154.0,-42.9628235679392,147.8857524951952,195
106.6388,154.0,-44.09593898820651,147.55184907261707,195
107.0618,154.0,-45.184064717745805,147.22228192628504,195
107.4188,155.0,-46.399851911741855,147.8920340740786,195
107.8583,155.0,-47.53291439894384,147.53176623609804,195
108.2812,155.0,-48.62054132576318,147.17691042140325,195
108.6383,156.0,-49.856474351766046,147.81857787575854,195
109.0778,156.0,-50.98887168911888,147.43179766885626,195
109.4348,157.0,-52.23923172724479,148.05425582720417,195
109.8578,157.0,-53.330844639276975,147.6645556999421,195
110.2917,157.0,-54.447565955978426,147.2564516802893,195
110.6543,158.0,-55.73111987299846,147.84465589834986,195
111.0773,158.0,-56.821090214677454,147.42918200551574,195
111.4948,158.0,-57.89385174482738,147.01123062592174,195
111.9342,158.0,-59.01956394768891,146.56292529635405,195
112.2968,159.0,-60.32531319107724,147.11171465385902,195
112.6703,160.0,-61.66844497333143,147.63808077380034,195
113.0273,161.0,-62.978318731817794,148.1712906392921,195
113.4668,161.0,-64.11303556159758,147.68384702152542,195
113.8239,162.0,-65.43616132128886,148.1961834580576,195
114.2468,162.0,-66.52820459099338,147.70916692574949,195
114.6204,163.0,-67.90653297983766,148.1813172389091,195
114.9994,164.0,-69.30783842507023,148.6352028721472,195
115.4169,165.0,-70.81825791143069,149.02944120672964,195
115.8398,165.0,-71.91630479328907,148.50267709667307,195
116.2134,166.0,-73.32480391363185,148.92774466508058,195
116.5759,167.0,-74.71295184766149,149.35519685035743,195
116.9495,168.0,-76.13843968515191,149.7562619802941,195
117.312,169.0,-77.5432258608974,150.16007499693737,195
