angle,distance,x,y,z
356.5118,299.0,298.4460576890156,-18.192049084277997,145
356.9348,299.0,298.5722303393052,-15.988222859745777,145
357.3743,298.0,297.6871362801864,-13.651699282570176,145
357.7917,298.0,297.778688803575,-11.48270414247673,145
358.2147,298.0,297.8553467235512,-9.283987731202364,145
358.6377,298.0,297.91577014426593,-7.08476529949377,145
359.0607,299.0,298.9598213957595,-4.9015498585229045,145
359.4836,299.0,298.9878558966332,-2.6948147123836805,145
359.9011,298.0,297.99955605059426,-0.5143866723682062,145
0.3241,298.0,297.99523242089583,1.6856614180445129,145
0.7471,299.0,298.9745816563331,3.898656617426242,145
1.17,299.0,298.93766204374236,6.105260995345336,145
1.593,299.0,298.88444213669624,8.312054417283948,145
2.0105,299.0,298.8159399565842,10.489710570986546,145
2.4335,299.0,298.73035439753824,12.695485871804905,145
2.8564,299.0,298.6285126531947,14.90004800464549,145
3.23,300.0,299.5234197742653,16.903283903705557,145
3.653,300.0,299.3904656029495,19.114107513799468,145
4.0759,300.0,299.24123047801834,21.323367041851558,145
4.4989,300.0,299.07565195677176,23.531986882367516,145
4.9219,300.0,298.893772423963,25.739324120345483,145
5.3394,301.0,299.693943912141,28.00964088285495,145
5.7623,301.0,299.4790432080658,30.22089805385464,145
6.1853,301.0,299.2477706201432,32.43103111025224,145
6.6083,302.0,299.9935437445065,34.754477576463174,145
7.0312,302.0,299.7288517093831,36.96776234741109,145
7.4487,303.0,300.44308332152417,39.28044913510661,145
7.8717,303.0,300.1449007339202,41.497452493197386,145
8.2452,304.0,300.85767498519664,43.596552644696445,145
8.6682,305.0,301.5161943931722,45.967211343073714,145
9.0912,305.0,301.1686163641354,48.19195490237193,145
9.5142,306.0,301.7908679136435,50.57936381499636,145
9.9371,307.0,302.3943223292916,52.97805038889703,145
10.2942,309.0,304.0260680596488,55.219108469711514,145
10.7336,310.0,304.5761615697437,57.73527347680414,145
11.1511,311.0,305.1284974188974,60.14648836703536,145
11.5137,312.0,305.7216257846762,62.275898448552496,145
11.9366,312.0,305.25364402816973,64.53071212626939,145
12.3541,313.0,305.7521690897274,66.9672389824067,145
12.7771,315.0,307.1999148774361,69.66500053323779,145
13.2001,315.0,306.6772288621306,71.93105933770457,145
13.5736,316.0,307.1738808214557,74.16338005435094,145
13.9966,316.0,306.6179854385929,76.42912406654168,145
14.4196,317.0,307.01387598346963,78.93972354655628,145
14.8425,318.0,307.38949813567615,81.45978416308962,145
15.2655,319.0,307.7444460233823,83.99021336894886,145
15.6226,320.0,308.1780537448573,86.1759084085095,145
16.0455,320.0,307.5336007668359,88.44820178717265,145
16.4685,321.0,307.8312111104562,90.99970036362622,145
16.9025,322.0,308.0898894363782,93.61954938515916,145
17.3254,323.0,308.34512673937144,96.18878737192273,145
17.6825,324.0,308.6923926912471,98.412431605732,145
18.1055,325.0,308.90791894694945,100.99949312677222,145
18.5284,326.0,309.1022005000996,103.59454447989137,145
18.9514,327.0,309.2747662165992,106.19848860350095,145
19.325,328.0,309.51938042433386,108.54378444543241,145
19.7479,329.0,309.65098357327975,111.16325099645309,145
20.1709,330.0,309.7605309121035,113.79109582498867,145
20.5884,331.0,309.85927817675116,116.39685445828319,145
20.9509,333.0,310.9844340911033,119.07007076942641,145
21.3739,334.0,311.0281252607658,121.72717567073255,145
21.7969,335.0,311.0494826825714,124.39139569481767,145
22.2144,336.0,311.0605995242802,127.0326864377644,145
22.5934,337.0,311.13675929867173,129.471684213655,145
23.0109,338.0,311.10551027040117,132.12630880862943,145
24.3402,334.0,304.31218443441384,137.65934187244727,145
26.0925,329.0,295.47001631392925,144.7013111877235,145
26.5594,326.0,291.59764251640013,145.76287208640514,145
27.0428,323.0,287.6854876100521,146.85387369275125,145
27.4658,321.0,284.81890040411827,148.05132208997316,145
27.9327,318.0,280.9525001104814,148.9620511461558,145
28.4216,315.0,277.03279934174054,149.92607541344816,145
28.8391,312.0,273.30504735380623,150.49369119977672,145
29.328,311.0,271.13913339781783,152.3304642554481,145
29.7455,308.0,267.4172376458421,152.81368070257074,145
30.2783,303.0,261.66673121871185,152.7727782470241,145
30.7013,300.0,257.9522062572569,153.16872816281267,145
31.1847,297.0,254.084260676028,153.78617778173776,145
31.7175,292.0,248.38996747899523,153.51359567081897,145
32.6239,286.0,240.87708910231112,154.18893587283517,145
33.7939,269.0,223.55075277794447,149.61972106782696,145
34.2773,265.0,218.9751956169231,149.24765895829074,145
34.8102,260.0,213.4723748683657,148.42353306689597,145
35.343,255.0,208.00443916515286,147.50984132453743,145
35.8264,252.0,204.32013934606644,147.5034937132134,145
36.3593,248.0,199.71815193334155,147.0260513933864,145
36.8427,244.0,195.26947239709412,146.3073243202831,145
37.37,241.0,191.53054042173196,146.27731227281726,145
37.8424,238.0,187.94889341277067,146.0110046021017,145
38.3258,235.0,184.35684378915624,145.73110219888085,145
38.8092,232.0,180.78306309545712,145.40111449993762,145
39.342,229.0,177.10303745931193,145.1740821313693,145
39.8749,225.0,172.67536866024582,144.25053572880827,145
40.3583,222.0,169.16617758835642,143.75953658851526,145
40.8252,220.0,166.4756704712566,143.82576661066537,145
41.3745,217.0,162.83795402796397,143.43221649262304,145
41.8414,215.0,160.17375111009764,143.42025468991642,145
42.3248,212.0,156.74002018467044,142.74650984353033,145
42.8577,210.0,153.93950414029604,142.83777184288394,145
43.3411,208.0,151.27436732859124,142.7587678194739,145
43.808,206.0,148.66269740684913,142.60225243564568,145
44.2969,204.0,146.00902619416377,142.46881858790013,145
44.7803,202.0,143.38221971234816,142.2868197352092,145
45.2472,200.0,140.8098859639964,142.0301940250957,145
45.78,198.0,138.08823125856176,141.90010707494895,145
46.2634,196.0,135.5034425486855,141.6150311847407,145
46.7963,193.0,132.1266765935639,140.68241301719192,145
47.2797,191.0,129.57822169798055,140.32278667981547,145
47.7466,190.0,127.75803901896049,140.63386315546398,145
48.2959,187.0,124.40806709543072,139.61243799024072,145
48.7628,185.0,121.94789966422773,139.11761127723352,145
49.2462,184.0,120.11703901366664,139.383990969513,145
49.7791,182.0,117.5239988769614,138.9680167807254,145
50.2625,180.0,115.06882526944845,138.41663719043726,145
50.7294,179.0,113.30408428870271,138.575555144111,145
51.2787,176.0,110.0937626152727,137.31483325996498,145
51.7456,175.0,108.35199471165349,137.42214247349594,145
52.2949,173.0,105.80636161584931,136.87225373177768,145
52.7179,172.0,104.18725483563455,136.85399493553172,145
53.2452,170.0,101.72659310607584,136.20462640832318,145
53.7341,169.0,99.96914796278688,136.26140119488875,145
54.2615,167.0,97.54248900881679,135.55243575076346,145
54.6844,167.0,96.53932891399843,136.2686976999297,145
55.2173,165.0,94.12682437461183,135.51804652204436,145
55.7007,163.0,91.85310086074446,134.65514421018568,145
56.1676,162.0,90.1960008227068,134.56850090415023,145
56.7169,160.0,87.80420221464018,133.75508242100776,145
57.1399,160.0,86.81433895355019,134.39966723194703,145
57.6068,159.0,85.18052691166952,134.2582505287863,145
58.0298,159.0,84.18702042487472,134.8834518834009,145
58.4528,159.0,83.1889253546083,135.50130146365905,145
58.9362,158.0,81.52677208633666,135.34173574024578,145
59.4196,157.0,79.87326949160244,135.16382955776982,145
59.8425,157.0,78.87345897164724,135.74968681307476,145
60.3094,156.0,77.2693199076206,135.51919495412372,145
60.7928,155.0,75.63524923602873,135.29341843934543,145
61.2158,155.0,74.63436057126088,135.84812189397033,145
61.6992,154.0,73.0114774287282,135.5924930210899,145
62.1222,154.0,72.00845229719462,136.1278178689523,145
62.5891,153.0,70.43640731215054,135.8223564990566,145
63.0121,153.0,69.43175534974911,136.33866417510694,145
63.4955,152.0,67.8327511565199,136.02469581122998,145
63.9185,152.0,66.82667634427563,136.52177602411064,145
64.4019,151.0,65.24043224246428,136.17887501670893,145
64.8248,151.0,64.233528332894,136.65670066962434,145
65.2917,150.0,62.69980170384801,136.26714521959482,145
65.7147,150.0,61.69207685104343,136.72632392412572,145
66.264,149.0,59.97593073275952,136.3960693449017,145
66.687,149.0,58.967328306758816,136.8351350800039,145
67.1045,149.0,57.96868828192592,137.26117870276687,145
67.5769,148.0,56.45357814452033,136.8100636454809,145
67.9999,148.0,55.442015325153854,137.2231137115224,145
68.4174,148.0,54.44064181305494,137.6234591884053,145
68.9062,147.0,52.90469005652546,137.14989526070727,145
69.3237,147.0,51.90391742575113,137.5317539910722,145
69.7467,147.0,50.88715058944486,137.91119571988042,145
70.2301,146.0,49.383563754436935,137.39455458973424,145
70.6531,146.0,48.3678785023011,137.75539310381512,145
71.076,146.0,47.349798021350054,138.10864066863215,145
71.499,146.0,46.328896328130476,138.4544450894132,145
71.9165,146.0,45.31879242926751,138.78835344780543,145
72.3395,146.0,44.29292798666751,139.11914508926472,145
72.7625,146.0,43.264649373851675,139.44235409142257,145
73.1854,146.0,42.23425656037485,139.75788912541728,145
73.6688,145.0,40.77245172959649,139.1495856262523,145
74.0918,145.0,39.74404432531921,139.44680326442432,145
74.5148,145.0,38.713470686104934,139.73642040440313,145
74.9323,145.0,37.69422761292731,140.01480351971657,145
75.3552,145.0,36.65976132522581,140.2892080652588,145
75.7782,145.0,35.62305253845544,140.55603198668652,145
76.2012,145.0,34.58440212993315,140.8151949518058,145
76.6241,145.0,33.544112918685364,141.06662428972518,145
77.0416,145.0,32.515314305982784,141.3073046080179,145
77.4646,145.0,31.471202188438355,141.54350367577607,145
77.8876,145.0,30.425374744262076,141.7719879654342,145
78.3105,145.0,29.378136799951807,141.99269374923244,145
78.7939,144.0,27.984785413298212,141.25456376829618,145
79.2169,144.0,26.94118613169738,141.45731684793557,145
79.6399,144.0,25.89611843037148,141.65235984705717,145
80.0574,144.0,24.863254787898313,141.83729608728464,145
80.4968,144.0,23.774787386322036,142.02379900824786,145
80.8594,145.0,23.034368318638595,143.1587156835423,145
81.2769,145.0,21.990604309907102,143.32275926064602,145
81.6559,146.0,21.18719682439062,144.4545004169982,145
82.0734,146.0,20.134039879449663,144.60504983620984,145
82.5623,145.0,18.769971236466755,143.7799992341849,145
82.9797,145.0,17.722044517824774,143.91292206785405,145
83.4027,145.0,16.659099122596214,144.0398362135403,145
83.7762,146.0,15.828196547099251,145.13947841323667,145
84.1992,146.0,14.75624749593501,145.2523774670787,145
84.6222,146.0,13.683494160772815,145.3573595919797,145
85.0452,146.0,12.609995011650014,145.4544190659265,145
85.4791,146.0,11.508120016294818,145.5457425474567,145
85.9021,146.0,10.43328938090516,145.6267368057607,145
